id,eaf,video_a,video_b,open_pose
1247835,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1247835.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1247835/1247835_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1247835/1247835_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1247835_openpose.json.gz
1247849,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1247849.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1247849/1247849_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1247849/1247849_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1247849_openpose.json.gz
1248090,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248090.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248090/1248090_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248090/1248090_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248090_openpose.json.gz
1248042,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248042.eaf,,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248042/1248042_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248042_openpose.json.gz
1248040,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248040.eaf,,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248040/1248040_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248040_openpose.json.gz
1248400,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248400.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248400/1248400_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248400/1248400_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248400_openpose.json.gz
1248625-15324720-15465943,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248625-15324720-15465943.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248625-15324720-15465943/1248625-15324720-15465943_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248625-15324720-15465943/1248625-15324720-15465943_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248625-15324720-15465943_openpose.json.gz
1248505,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248505.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248505/1248505_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248505/1248505_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248505_openpose.json.gz
1248699,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248699.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248699/1248699_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248699/1248699_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248699_openpose.json.gz
1248680,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248680.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248680/1248680_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248680_openpose.json.gz
1248862,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248862.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248862/1248862_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248862/1248862_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248862_openpose.json.gz
1248941-12070517-12233223,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248941-12070517-12233223.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248941-12070517-12233223/1248941-12070517-12233223_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248941-12070517-12233223/1248941-12070517-12233223_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248941-12070517-12233223_openpose.json.gz
1248941-12280641-12344740,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248941-12280641-12344740.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248941-12280641-12344740/1248941-12280641-12344740_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248941-12280641-12344740/1248941-12280641-12344740_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248941-12280641-12344740_openpose.json.gz
1248889,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1248889.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1248889/1248889_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1248889_openpose.json.gz
1249302,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1249302.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249302/1249302_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249302/1249302_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1249302_openpose.json.gz
1249131-10284534-10424015,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1249131-10284534-10424015.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249131-10284534-10424015/1249131-10284534-10424015_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249131-10284534-10424015/1249131-10284534-10424015_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1249131-10284534-10424015_openpose.json.gz
1249280-16043122-16070610,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1249280-16043122-16070610.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249280-16043122-16070610/1249280-16043122-16070610_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249280-16043122-16070610/1249280-16043122-16070610_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1249280-16043122-16070610_openpose.json.gz
1249376,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1249376.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249376/1249376_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249376/1249376_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1249376_openpose.json.gz
1249542,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1249542.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249542/1249542_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1249542/1249542_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1249542_openpose.json.gz
1180254,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180254.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180254/1180254_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180254/1180254_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180254_openpose.json.gz
1180339-16161232-16363818,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180339-16161232-16363818.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180339-16161232-16363818/1180339-16161232-16363818_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180339-16161232-16363818/1180339-16161232-16363818_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180339-16161232-16363818_openpose.json.gz
1180253,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180253.eaf,,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180253/1180253_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180253_openpose.json.gz
1180318,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180318.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180318/1180318_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180318/1180318_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180318_openpose.json.gz
1180556,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180556.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180556/1180556_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180556/1180556_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180556_openpose.json.gz
1180558-16032848-16050511,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180558-16032848-16050511.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180558-16032848-16050511/1180558-16032848-16050511_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180558-16032848-16050511/1180558-16032848-16050511_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180558-16032848-16050511_openpose.json.gz
1180546,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180546.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180546/1180546_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180546/1180546_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180546_openpose.json.gz
1180490,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180490.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180490/1180490_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180490_openpose.json.gz
1180539,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180539.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180539/1180539_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180539/1180539_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180539_openpose.json.gz
2242864,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/2242864.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/2242864/2242864_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/2242864_openpose.json.gz
1180706,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180706.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180706/1180706_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180706_openpose.json.gz
1180724,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180724.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180724/1180724_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180724/1180724_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180724_openpose.json.gz
1180707,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180707.eaf,,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180707/1180707_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180707_openpose.json.gz
1181027,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1181027.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1181027/1181027_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1181027/1181027_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1181027_openpose.json.gz
1180945,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180945.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180945/1180945_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180945_openpose.json.gz
1181011,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1181011.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1181011/1181011_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1181011/1181011_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1181011_openpose.json.gz
1180946,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180946.eaf,,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180946/1180946_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180946_openpose.json.gz
1220196-12291229-12432115,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1220196-12291229-12432115.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1220196-12291229-12432115/1220196-12291229-12432115_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1220196-12291229-12432115/1220196-12291229-12432115_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1220196-12291229-12432115_openpose.json.gz
1220195,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1220195.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1220195/1220195_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1220195/1220195_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1220195_openpose.json.gz
1179868,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1179868.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1179868/1179868_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1179868/1179868_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1179868_openpose.json.gz
2021499,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/2021499.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/2021499/2021499_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/2021499/2021499_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/2021499_openpose.json.gz
1179805,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1179805.eaf,,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1179805/1179805_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1179805_openpose.json.gz
1179856,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1179856.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1179856/1179856_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1179856/1179856_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1179856_openpose.json.gz
1179864,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1179864.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1179864/1179864_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1179864/1179864_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1179864_openpose.json.gz
1180022,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180022.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180022/1180022_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180022/1180022_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180022_openpose.json.gz
1180023,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180023.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180023/1180023_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180023/1180023_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180023_openpose.json.gz
1180024,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180024.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180024/1180024_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180024/1180024_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180024_openpose.json.gz
1180025,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180025.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180025/1180025_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180025/1180025_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180025_openpose.json.gz
1180026,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180026.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180026/1180026_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180026/1180026_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180026_openpose.json.gz
1180027,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180027.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180027/1180027_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180027/1180027_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180027_openpose.json.gz
1180097,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180097.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180097/1180097_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180097/1180097_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180097_openpose.json.gz
1180018,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180018.eaf,,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180018/1180018_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180018_openpose.json.gz
1180019,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180019.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180019/1180019_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180019_openpose.json.gz
1180092,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1180092.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180092/1180092_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1180092/1180092_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1180092_openpose.json.gz
1183703,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1183703.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1183703/1183703_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1183703/1183703_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1183703_openpose.json.gz
1183720-17021701-17054739,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1183720-17021701-17054739.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1183720-17021701-17054739/1183720-17021701-17054739_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1183720-17021701-17054739/1183720-17021701-17054739_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1183720-17021701-17054739_openpose.json.gz
1183640,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1183640.eaf,,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1183640/1183640_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1183640_openpose.json.gz
1176624,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1176624.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1176624/1176624_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1176624/1176624_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1176624_openpose.json.gz
1176566,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1176566.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1176566/1176566_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1176566/1176566_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1176566_openpose.json.gz
1176549,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1176549.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1176549/1176549_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1176549_openpose.json.gz
1177002,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177002.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177002/1177002_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177002/1177002_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177002_openpose.json.gz
1177054,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177054.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177054/1177054_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177054/1177054_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177054_openpose.json.gz
1177292,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177292.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177292/1177292_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177292/1177292_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177292_openpose.json.gz
1177202,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177202.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177202/1177202_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177202_openpose.json.gz
1177275,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177275.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177275/1177275_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177275/1177275_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177275_openpose.json.gz
1177278,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177278.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177278/1177278_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177278/1177278_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177278_openpose.json.gz
1177266,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177266.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177266/1177266_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177266/1177266_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177266_openpose.json.gz
1177640,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177640.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177640/1177640_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177640/1177640_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177640_openpose.json.gz
1177704-14384449-14403422,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177704-14384449-14403422.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177704-14384449-14403422/1177704-14384449-14403422_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177704-14384449-14403422/1177704-14384449-14403422_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177704-14384449-14403422_openpose.json.gz
1177702,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177702.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177702/1177702_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177702/1177702_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177702_openpose.json.gz
1177637,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177637.eaf,,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177637/1177637_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177637_openpose.json.gz
1177636,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177636.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177636/1177636_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177636_openpose.json.gz
1177697,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1177697.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177697/1177697_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1177697/1177697_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1177697_openpose.json.gz
1183846,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1183846.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1183846/1183846_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1183846/1183846_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1183846_openpose.json.gz
2241867,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/2241867.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/2241867/2241867_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/2241867_openpose.json.gz
1183917,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1183917.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1183917/1183917_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1183917/1183917_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1183917_openpose.json.gz
1178768,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1178768.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178768/1178768_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178768/1178768_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1178768_openpose.json.gz
1178761,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1178761.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178761/1178761_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178761/1178761_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1178761_openpose.json.gz
1178754,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1178754.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178754/1178754_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178754/1178754_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1178754_openpose.json.gz
1178763,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1178763.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178763/1178763_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178763/1178763_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1178763_openpose.json.gz
1178939,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1178939.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178939/1178939_1a1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1178939/1178939_1b1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1178939_openpose.json.gz
1179149,https://www.sign-lang.uni-hamburg.de/meinedgs/eaf/1179149.eaf,https://www.sign-lang.uni-hamburg.de/meinedgs/videos/1179149/1179149_1a1.mp4,,https://www.sign-lang.uni-hamburg.de/meinedgs/openpose/1179149_openpose.json.gz
